AidData Project ID,Title,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Other Organizations,Source,Start Date (DD/MM/YYYY),End Date (DD/MM/YYYY),Planned Start Date (DD/MM/YYYY),Planned End Date (DD/MM/YYYY),Source Detail,Status,AidData Sector Code,AidData Sector Name,AidData Purpose Code,AidData Purpose Name,AidData Activity Code(s),AidData Activity Name(s),Short Description,Long Description,Donor Project ID,Donor Secondary Project ID,Additional Info,Project Commitment Amount (Constant USD2011),Project Disbursement Amount (Constant USD2011),Total Project Cost (Donor Reported),CRS: Untied Amount (Nominal USD),CRS: Tied Amount (Nominal USD),CRS: Partial Tied Amount (Nominal USD),CRS: Pdgg,CRS: Channel Code,CRS: Bi Multi,CRS: Desertification,CRS: Environment,CRS: Gender,CRS: Trade,CRS: Climate,CRS: Biodiversity,CRS: Region,CRS: Sector Code,CRS: Sector,CRS: Purpose Code,CRS: Purpose Name,CRS: Flow Name,CRS: Finance T,CRS: Associated Financing,CRS: Future Ds Principal Amount Usd Nominal,CRS: Future Ds Interest Amount Usd Nominal,CRS: Irtc Amount Usd Nominal,CRS: Received Amount Usd Nominal,CRS: Aid T,CRS: Arrears Interest Amount Usd Nominal,CRS: Arrears Principal Amount Usd Nominal,CRS: Channel Name,CRS: Expert Commitment Amount Usd Nominal,CRS: Export Credit Amount Usd Nominal,CRS: Export Extended Amount Usd Nominal,CRS: FTC,CRS: Initial Report,CRS: Interest Amount Usd Nominal,CRS: Outstanding Amount Usd Nominal,CRS: Repay Type,CRS: Second Interest Rate
96195910,"SCHOLARSHIPS. POSTGRADUATE UNIVERSITY EDUCATION, DOCTORAL AND POSTDOCTORAL, WITH THE GOAL OF PROMOTING THE CULTIVATION OF HUMAN CAPITAL",Spain,ES,Funding,MFA,,Extending,Gabriel René Moreno Autonomus University of Valencia,,Implementing,,OECD,1/1/2010,1/1/2011,,,CRS Online 2012,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41082,Environmental research,31150.02|31181.01,"Supply of seeds|Formal education/training, Agriculture",ENVIRONMENTAL RESEARCH,CIENCIAS DE LA TIERRA,2010-BIL-AGE-2332,2010002332,,27289,27289,0,0.0,2.5748344370860928E-2,0.0,0,11000,1,0,2,0,0,0,0,South America,410,IV.1. General Environment Protection,41082,Environmental research,ODA Grants,110,,,,,,D02,,,Donor government,,,,1,1,,,,
906000593525,I-COOP0089-Glacier retreat in the Cordillera Blanca and Cordillera Huaytapallana in Perú: Evidences and Impacts on local population,Spain,,Funding,ECON,,Extending,Vía Directa,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41082,Environmental research,41082.02,Environmental impact assessments,I-COOP0089-GLACIER RETREAT IN THE CORDILLERA BLANCA AND CORDILLERA HUAYTAPALLANA IN PERÚ: EVIDENCES AND IMPACTS ON LOCAL POPULATION,I-COOP0089-Glacier retreat in the Cordillera Blanca and Cordillera Huaytapallana in Perú: Evidences and Impacts on local population.PROGRAMA CSIC DE COOPERACIÓN CIENTIFICA PARA EL DESARROLLO CONVOCATORIA i-COOP2011.INSTO. PIRENAICO DE ECOLOGIA,009-067009-1,2013000379,,0,5086,0,0,0,0,0,11000,1,0,2,0,0,,1,South America,410,IV.1. General Environment Protection,41082,Environmental research,ODA Grants,110,,,,,,C01,,,Donor government,,,,1,3,,,,
50088983,TC AGGREGATED ACTIVITIES,Japan,JP,Funding,JICA,,Extending,"PUBLIC SECTOR (donor, recipient, other)",,Implementing,,OECD,,,,,CRS_ONLINE_MAY2011,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,15205.01,"Conflict prevention and resolution, peace and security, activity unspecified or does not fit under any other applicable codes",ENVIRONMENTAL POLICY AND ADMIN. MGMT,TC AGGREGATED ACTIVITIES,,2009955452,,32735,32350,0,,,,,10000,1,,2,,0,,,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,,C01,,,"PUBLIC SECTOR (donor, recipient, other)",,,,1,1,,,,
906000592987,"Local organizations and governments, efficiently managing their natural and productive resources, promoting gender equality.",Spain,,Funding,AG,,Extending,Asociación Mugen Gainetik,,Implementing,,OECD 2013,,,,,,READY,151|410|420,"Government and civil society, general|GENERAL ENVIRONMENTAL PROTECTION|WOMEN",15140,Government administration ,15140.03|41010.02|42010.01,"Systems of government|Environmental policy, laws, regulations and economic instruments|Women in development, activity unspecified or does not fit elsewhere in group","LOCAL ORGANIZATIONS AND GOVERNMENTS, EFFICIENTLY MANAGING THEIR NATURAL AND PRODUCTIVE RESOURCES, PROMOTING GENDER EQUALITY.","Se busca lograr unas asociaciones de productores/as fortalecidas y que sean capaces de asumir el liderazgo de sus comunidades, así como implicar a los Gobiernos Locales en la problemática de las/los pobladores/as.",009-006459,2012000375,,0,238747,0,0,0,0,2,22000,1,0,1,1,0,,0,South America,151,I.5.a. Government & Civil Society-general,15112,Decentralisation and support to subnational govt.,ODA Grants,110,,,,,,C01,,,National NGOs,,,,1,3,,,,
97275562,ND,Spain,ES,Funding,MUNIC,,Extending,ND,,Implementing,,OECD,1/1/2010,31/12/2010,,,CRS Online 2012,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41081,Environmental education/ training,,,ENVIRONMENTAL EDUCATION/TRAINING,"Fortalecer las capacidades conceptuales, actitudinales de todos los pobladores de la provincia de Urubamba, fomentando la participación activa y decidida a través de un proceso de sensibilización contra los efectos de cambio climático y la lucha contra la pobreza, asumiendo roles y responsabilidades de control, seguridad y prevención de desastres naturales",2010-BIL-EELL-28025,2010012943,,1230,1230,0,1.1606092715231789E-3,0.0,0.0,0,22000,1,0,2,0,0,0,0,South America,410,IV.1. General Environment Protection,41081,Environmental education/training,ODA Grants,110,,,,,,C01,,,NATIONAL NGOs,,,,1,1,,,,
906000803606,Project  Cero Deforestación  to protect rainforest and sustainable improve of living conditions in rural villages in Peruvian rainforest area,Germany,,Funding,BMZ,,Extending,Donor country-based NGO,,Implementing,,OECD 2013,,,,,,READY,312,Forestry,31220,Forestry development,,,PROJECT CERO DEFORESTACIÓN TO PROTECT RAINFOREST AND SUSTAINABLE IMPROVE OF LIVING CONDITIONS IN RURAL VILLAGES IN PERUVIAN RAINFOREST AREA,Project Cero Deforestación to protect rainforest and sustainable improve of living conditions in rural villages in Peruvian rainforest area,201216555,2013006040,,0,261355,0,0,0,,0,22000,1,0,2,0,0,,2,South America,312,III.1.b. Forestry,31220,Forestry development,ODA Grants,110,,,,,0,C01,0,0,National NGOs,,,,1,3,0,0,,
906000821171,Promotion of the ‘Conservando Juntos’ tropical forest protection programme in Peru,Germany,,Funding,BMU,,Extending,GIZ,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41030,Bio-diversity,,,PROMOTION OF THE ‘CONSERVANDO JUNTOS’ TROPICAL FOREST PROTECTION PROGRAMME IN PERU,"Peru’s new environmental policy (2009) provides an innovative instrument whereby transfer payments from the national budget and other sources are made to those indigenous communities that undertake to conserve their tropical forests. The project will develop locally adapted technical and socio-economic criteria, methods as well as a monitoring system for the compensation payments.",10_III_026_PER_G_ Au,2013011726,,73999,1104868,0,0.06250001000000001,0.01226077,,1,10000,1,0,2,0,,,2,South America,410,IV.1. General Environment Protection,41030,Bio-diversity,ODA Grants,110,,,,,0,C01,0,0,"Public Sector (donor, recipient, other)",,,,1,3,0,0,,
906000161495,United Nations Association in Canada - International Internships 2013-2014 / Association canadienne pour les Nations Unies - Stages internationaux 2013-2014,Canada,,Funding,DFATD,,Extending,United Nations Association in Canada,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41082,Environmental research,,,UNITED NATIONS ASSOCIATION IN CANADA - INTERNATIONAL INTERNSHIPS 2013-2014 / ASSOCIATION CANADIENNE POUR LES NATIONS UNIES - STAGES INTERNATIONAUX 201,"This project is part of CIDA's International Youth Internship Program (IYIP), funded by the Government of Canada's Youth Employment Strategy (YES). The IYIP contributes to the YES by providing a large spectrum of Canadian graduates with valuable international development work experience abroad. Ce projet fait partie du programme de stages internationaux pour les jeunes (PSIJ) de l'ACDI, programme financé par la Stratégie emploi jeunesse (SEJ) du gouvernement du Canada. Le PSIJ contribue au SEJ en fournissant à un large éventail de jeunes diplômé(e)s canadien(ne)s une enrichissante expérience de travail à l'étranger en développement international.",S065696001,20132003270017,,2750,2540,0,0.0027839836924868954,0,0,1,22000,1,0,2,1,0,,0,South America,410,IV.1. General Environment Protection,41082,Environmental research,ODA Grants,110,,,,,0,D01,,,National NGOs,,,,1,1,,,,
906000527495,SECOND RURAL ROADS PROJECT,WORLD BANK,,Funding,IBRD,,Extending,MINISTRY OF TRANSPORTATION & COMMUNICATIONS (MTC) - PERT-PCR,,Implementing,,OECD 2013,,,,,,READY,250|210|151|430|410,"BUSINESS AND OTHER SERVICES|TRANSPORT AND STORAGE|Government and civil society, general|MULTISECTOR|GENERAL ENVIRONMENTAL PROTECTION",21020,Road transport,15150.02|21010.02|21020.02|25010.08|41010.02|43040.05,"Community participation and development|Transport sector policy, planning and programs|Road infrastructure, road vehicles|General support to private sector enterprises|Environmental policy, laws, regulations and economic instruments|Rural infrastructure and services",SECOND RURAL ROADS PROJECT,"The Second Rural Roads Project in Peru, will increase access to basic social services, and to economic, and income-generating activities, to help alleviate rural poverty. The components will: 1) finance roads rehabilitation, to improve accessibility to rural areas, and restore operating conditions along regional economic corridors. Unpaved primary, and secondary roads will be selected for rehabilitation, to be integrated into the consolidated road network; 2) routine, and periodic maintenance of rural roads, and connecting primary, and secondary roads will be strengthened, based on a co-financing arrangement between the central government, and benefited local governments; 3) improve the non-motorized rural transport, by providing technical assistance for village-level infrastructure management, to include community participation in the planning, and implementation of works; 4) pilot an institutional model for managing the rural road network at the provincial level, whose municipal authorities will jointly assume responsibility over the development of a core provincial road network. This will avoid current institutional, and financial segmentation, that prevents municipalities from undertaking integrated initiatives, or responsibilities; 5) pilot the development of strategic frameworks for improving rural accessibility in the Selva region. The pilot will ascertain technical, institutional, environmental, and economic guidelines to set an inter-modal transportation system along rivers; and, 6) further develop the institutional building program, already underway, to improve rural transport policy, and strategies; to improve planning, and management of rural roads; and, to develop community-based micro-enterprises for road maintenance.",P044601.IBRD46140.crs4,2001005480,,0,0,0,,,,1,12000,4,,,,,,,South America,210,II.1. Transport & Storage,21040,Water transport,Other Official Flows (non Export Credit),410,,,,,0.1600480042,C01,,,Recipient government,,,,,3,0.007939240456,,1,
906000872365,Local Cooperation Fund (LCF) in Peru,Finland,,Funding,MFA,,Extending,Embassy of Finland,,Implementing,,OECD 2013,,,,,,READY,312,Forestry,31220,Forestry development,,,LOCAL COOPERATION FUND (LCF) IN PERU,Consolidating an agro forestry initiative already implemented by local people enriching the plantations and introducing beekeeping as an additional source of incomes. The area is threatened by the advance of illegal gold mining and the goal of the project is to provide local people the required strength to confront it. They are including activities to improve the quality of the products increase its added value and assure commercial connections for assuring sustainability.,45408619,2013130215,,79919,44468,0,0.07966011683483802,0,,0,11000,1,2,2,0,1,,0,South America,312,III.1.b. Forestry,31220,Forestry development,ODA Grants,110,,,,,,C01,,,Donor government,,,,,1,,,,
95462128,Politique de l’environnement et gestion administrative - projet,France,FR,Funding,COOP DECENTRAL/MAE,,Extending,ONG,,Implementing,,OECD,1/1/2010,31/12/2010,,,CRS Online 2012,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,24081.01|24030.02,All banking and financial services education/training activities|All formal sector financial intermediaries,POLITIQUE DE L’ENVIRONNEMENT ET GESTION ADMINISTRATIVE - PROJET,Politique de l’environnement et gestion administrative - projet,,2010080982,,2255,2255,0,2.119205298013245E-3,0.0,0.0,2,20000,1,,2,,,,,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,,C01,,,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,,,,,8,,,,
906000592975,"I-COOP0116-Search of antiparasitic plant active ingredients of the Peruvian Amazon, of traditional used. Special emphasis on alkaloids ..",Spain,,Funding,ECON,,Extending,Vía Directa,,Implementing,,OECD 2013,,,,,,READY,410|311,GENERAL ENVIRONMENTAL PROTECTION|Agriculture,31182,Agricultural research ,31182.02|31191.02|41082.01,All plant research activities|Plant and post-harvest protection and pest control|All environmental research activities,"I-COOP0116-SEARCH OF ANTIPARASITIC PLANT ACTIVE INGREDIENTS OF THE PERUVIAN AMAZON, OF TRADITIONAL USED. SPECIAL EMPHASIS ON ALKALOIDS ..",I-COOP0116-Búsqueda de principios activos antiparasitarios de plantas de la Amazonia Peruana de uso tradicional. Especial énfasis en alcaloides indólicos.PROGRAMA CSIC DE COOPERACIÓN CIENTIFICA PARA EL DESARROLLO CONVOCATORIA i-COOP2011.INSTO. PRODUCTOS NATURALES Y AGROBIOLOGIA,009-067013-1,2013000377,,0,7163,0,0,0,0,0,11000,1,1,1,0,1,,0,South America,311,III.1.a. Agriculture,31192,Plant and post-harvest protection and pest control,ODA Grants,110,,,,,,C01,,,Donor government,,,,1,3,,,,
906000523998,Transport Rehabilitation Project,WORLD BANK,,Funding,IBRD,,Extending,MINISTRY/TRANSPORT,,Implementing,,OECD 2013,,,,,,READY,220|600|250|210|410,COMMUNICATIONS|ACTION RELATING TO DEBT|BUSINESS AND OTHER SERVICES|TRANSPORT AND STORAGE|GENERAL ENVIRONMENTAL PROTECTION,21000,"Transport and Storage, combination of purposes",41005.01|22020.01|25020.01|21030.02|60010.01|21010.03|21050.02|21020.02|41010.03|21010.02|21081.01,"General environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|Telecommunication, activity unspecified or does not fit elsewhere in group|All state enterprise privatisation activities|Rail infrastructure, rail equipment, locomotives, other rolling stock|Actions relating to debt, activity unspecified or does not fit elsewhere in group|Institution capacity building, Transport|Airports, airport guidance systems|Road infrastructure, road vehicles|Institution capacity building, Environmental protection|Transport sector policy, planning and programs|All transport education/training activities",TRANSPORT REHABILITATION PROJECT,"The Transport Sector Rehabilitation Project's main objectives are to: (i) rehabilitate essential transport infrastructure; (ii) assist Government in implementing institutional reform in road and railway subsectors; and (iii) lay the ground work for future projects focussing on strengthened road management, increased private participation in the transport sector, and improved mobility of the poor. The project will consist of five components, the most important concerning road rehabilitation. Six roads totalling 725 km will be rehabilitated under the project. In addition, this component will include: (i) a bridge program involving the acquisition and recovery of Bailey bridges and the reconstruction of derelict old bridges; (ii) a pilot maintenance program focussing on 620 km of road in a specified corridor; and (iii) a traffic safety program. In parallel, the project will support government efforts to rebuild an institutional structure capable of maintaining the road system. The second component will help to privatize and rehabilitate the railway, by: (i) reducing staff redundancy; (ii) rationalizing railway debt; (iii) closing down or receiving budgetary transfers from the Government for unprofitable services; and (iv) rehabilitating track, telecommunications and locomotives to keep the railway in operating condition while the privatization process is underway. The third component concerns the rehabilitation of Lima's airport runway which is in urgent need of repair, before it becomes in danger to aviation. The fourth component will be a pilot project for non-motorized transport in Lima to test methods of promoting the use of bicycles by low-income residents. The fifth component, technical assistance and training, will; (i) strengthen the institutional capacity for managing roads and bridges, and support the creation and fostering of an autonomous agency responsible for planning, operating, financing, and administering the highway network; (ii) build capacity to manage environmental issues; and (iii) assist the railway in its privatization and improving its management.",P008045.IBRD3717A.crs1,1994002399,,0,0,0,,,,,12000,4,,1,,,,,South America,210,II.1. Transport & Storage,21020,Road transport,Other Official Flows (non Export Credit),410,,,,,4.405966797,C01,,,Recipient government,,,,,3,0.03865463638,,2,
